date,original_transfer_date,event_date_source,event_date_confidence,season,club,player,direction,from_club,to_club,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,transfer_type,is_loan,source,source_url
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Rominigue Kouamé,out,Sporting CP SAD,Troyes,24,Central Midfield,2000000.0,2500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Rémy Descamps,out,Sporting CP SAD,FC Nantes,25,Goalkeeper,800000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Samú Costa,out,Sporting CP SAD,UD Almería,20,Defensive Midfield,5000000.0,5250000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Sergio Gómez,in,Dortmund,Sporting CP SAD,20,Left-Back,2500000.0,3500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Simone Perilli,out,Sporting CP SAD,Brescia,26,Goalkeeper,200000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Stefan Knezevic,in,FC Luzern,Sporting CP SAD,24,Centre-Back,500000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Stelios Andreou,in,Olympiakos N.,Sporting CP SAD,18,Centre-Back,600000.0,265000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Taylor Harwood-Bellis,in,Man City,Sporting CP SAD,19,Centre-Back,3000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Thierry Lutonda,out,Sporting CP SAD,RKC Waalwijk,20,Left-Back,300000.0,,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Tiago Esgaio,in,B SAD,Sporting CP SAD,25,Right-Back,1000000.0,300000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Wesley Hoedt,in,Southampton,Sporting CP SAD,27,Centre-Back,4000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Zeno Debast,in,Anderlecht U21,Sporting CP SAD,17,Centre-Back,800000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-01,2021-07-01,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Zé Carlos,out,Sporting CP SAD,Gil Vicente,22,Right-Back,500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-02,2021-07-02,exact_transfer_date,0.85,2021-22,Ajax NV,Dominik Kotarski,out,Ajax NV,HNK Gorica,21,Goalkeeper,800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-02,2021-07-02,exact_transfer_date,0.85,2021-22,FC Porto SAD,Jakov Puljic,out,FC Porto SAD,Puskás AFC,27,Centre-Forward,1500000.0,300000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-02,2021-07-02,exact_transfer_date,0.85,2021-22,FC Porto SAD,Nemanja Tekijaski,in,Spartak,FC Porto SAD,24,Centre-Back,600000.0,200000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-02,2021-07-02,exact_transfer_date,0.85,2021-22,Juventus,Jádson,in,Cruzeiro,Juventus,27,Central Midfield,750000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-02,2021-07-02,exact_transfer_date,0.85,2021-22,Manchester United,Tom Heaton,in,Aston Villa,Manchester United,35,Goalkeeper,1000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-02,2021-07-02,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Boubakary Soumaré,out,Sporting CP SAD,Leicester,22,Defensive Midfield,28000000.0,20000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-03,2021-07-03,exact_transfer_date,0.85,2021-22,Borussia Dortmund,Leonardo Balerdi,out,Borussia Dortmund,Marseille,22,Centre-Back,8000000.0,11000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-03,2021-07-03,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Ricardo Esgaio,in,Braga,Sporting CP SAD,28,Right-Back,6000000.0,5500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-03,2021-07-03,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Ricardo Esgaio,out,Sporting CP SAD,Sporting,28,Right-Back,6000000.0,5500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-05,2021-07-05,exact_transfer_date,0.85,2021-22,Benfica SAD,Franco Cervi,out,Benfica SAD,Celta de Vigo,27,Left Winger,5000000.0,5000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-05,2021-07-05,exact_transfer_date,0.85,2021-22,FC Porto SAD,Gabriel Mercado,in,Al-Rayyan,FC Porto SAD,34,Centre-Back,1200000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,Eagle Football Group,Cenk Özkacar,out,Eagle Football Group,OH Leuven,20,Centre-Back,1200000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,FC Porto SAD,Bruno Costa,in,Portimonense,FC Porto SAD,24,Central Midfield,2500000.0,2500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,FC Porto SAD,Lukas Podolski,in,Antalyaspor,FC Porto SAD,36,Centre-Forward,400000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Guilherme Schettine,out,Sporting CP SAD,Vizela,25,Centre-Forward,1000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Hervé Koffi,in,Lille,Sporting CP SAD,24,Goalkeeper,2400000.0,500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Hervé Koffi,out,Sporting CP SAD,R Charleroi SC,24,Goalkeeper,2400000.0,500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-06,2021-07-06,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Ludovic Butelle,out,Sporting CP SAD,Red Star FC,38,Goalkeeper,250000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-07,2021-07-07,exact_transfer_date,0.85,2021-22,Benfica SAD,Tiago Dantas,out,Benfica SAD,Tondela,20,Central Midfield,3000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-07,2021-07-07,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Scotty Sadzoute,out,Sporting CP SAD,OH Leuven,23,Left-Back,600000.0,400000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-08,2021-07-08,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Cristián Borja,out,Sporting CP SAD,Alanyaspor,28,Left-Back,3000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-08,2021-07-08,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Gonçalo Esteves,in,FC Porto U17,Sporting CP SAD,17,Right-Back,,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-09,2021-07-09,exact_transfer_date,0.85,2021-22,Celtic plc,Vakoun Bayo,out,Celtic plc,KAA Gent,24,Centre-Forward,1000000.0,1600000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-09,2021-07-09,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Lucas Chevalier,out,Sporting CP SAD,Valenciennes FC,19,Goalkeeper,500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-09,2021-07-09,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Manu García,out,Sporting CP SAD,Alavés,23,Attacking Midfield,4000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-09,2021-07-09,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Rayan Aït-Nouri,out,Sporting CP SAD,Wolves,20,Left-Back,18000000.0,11100000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-09,2021-07-09,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Rúben Vinagre,in,Wolves,Sporting CP SAD,22,Left Midfield,5000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-10,2021-07-10,exact_transfer_date,0.85,2021-22,Benfica SAD,Nuno Tavares,out,Benfica SAD,Arsenal,21,Left-Back,7000000.0,8000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-10,2021-07-10,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Murilo,out,Sporting CP SAD,Gil Vicente,26,Right Winger,600000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-11,2021-07-11,exact_transfer_date,0.85,2021-22,Benfica SAD,Nuno Santos,out,Benfica SAD,Paços Ferreira,22,Attacking Midfield,1500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-12,2021-07-12,exact_transfer_date,0.85,2021-22,FC Porto SAD,Damian Węglarz,out,FC Porto SAD,Wisla Plock,25,Goalkeeper,300000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-12,2021-07-12,exact_transfer_date,0.85,2021-22,FC Porto SAD,Filipe Ferreira,in,Tondela,FC Porto SAD,30,Left-Back,600000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-12,2021-07-12,exact_transfer_date,0.85,2021-22,FC Porto SAD,Thaciano,in,EC Bahia,FC Porto SAD,26,Attacking Midfield,800000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-13,2021-07-13,exact_transfer_date,0.85,2021-22,Benfica SAD,João Mário,in,Inter,Benfica SAD,28,Attacking Midfield,12000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-13,2021-07-13,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Vasyl Kravets,in,CD Leganés,Sporting CP SAD,23,Left-Back,800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-14,2021-07-14,exact_transfer_date,0.85,2021-22,Celtic plc,Liel Abada,in,M. Petah Tikva,Celtic plc,19,Right Winger,3000000.0,4000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-14,2021-07-14,exact_transfer_date,0.85,2021-22,FC Porto SAD,Peglow,out,FC Porto SAD,FC Porto B,19,Left Winger,4000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-14,2021-07-14,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Azzedine Ounahi,in,US Avranches,Sporting CP SAD,21,Central Midfield,350000.0,70000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-15,2021-07-15,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Benito Raman,in,FC Schalke 04,Sporting CP SAD,26,Centre-Forward,3000000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-15,2021-07-15,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Gabriele Piccinini,in,Lentigione ,Sporting CP SAD,20,Central Midfield,100000.0,62000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-15,2021-07-15,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Idrissa Touré,in,Juventus U23,Sporting CP SAD,23,Right Midfield,400000.0,1110000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,Ajax NV,Kjell Scherpen,out,Ajax NV,Brighton,21,Goalkeeper,2800000.0,5000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,Ajax NV,Steven Berghuis,in,Feyenoord,Ajax NV,29,Right Winger,12000000.0,5500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,Eagle Football Group,Melvin Bard,out,Eagle Football Group,Nice,20,Left-Back,5000000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,FC Porto SAD,Aleksander Paluszek,out,FC Porto SAD,Pohronie,20,Centre-Back,450000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,FC Porto SAD,Rafał Janicki,in,Podbeskidzie,FC Porto SAD,29,Centre-Back,250000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,Lazio,Felipe Anderson,in,West Ham,Lazio,28,Left Winger,10000000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-16,2021-07-16,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Hjörtur Hermannsson,in,Bröndby IF,Sporting CP SAD,26,Centre-Back,800000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-19,2021-07-19,exact_transfer_date,0.85,2021-22,Celtic plc,Kyogo Furuhashi,in,Vissel Kobe,Celtic plc,26,Centre-Forward,2000000.0,5400000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-19,2021-07-19,exact_transfer_date,0.85,2021-22,FC Porto SAD,Iván Márquez,out,FC Porto SAD,NEC Nijmegen,27,Centre-Back,350000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-19,2021-07-19,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Albert Sambi Lokonga,out,Sporting CP SAD,Arsenal,21,Central Midfield,12000000.0,17500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-19,2021-07-19,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Batista Mendy,in,FC Nantes,Sporting CP SAD,21,Defensive Midfield,500000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-20,2021-07-20,exact_transfer_date,0.85,2021-22,Benfica SAD,Filip Krovinovic,out,Benfica SAD,Hajduk Split,25,Defensive Midfield,3000000.0,1500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-20,2021-07-20,exact_transfer_date,0.85,2021-22,FC Porto SAD,Marko Grujić,in,Liverpool,FC Porto SAD,25,Defensive Midfield,15000000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-20,2021-07-20,exact_transfer_date,0.85,2021-22,Lazio,Luka Romero,in,RCD Mallorca B ,Lazio,16,Right Winger,1000000.0,200000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-21,2021-07-21,exact_transfer_date,0.85,2021-22,Celtic plc,Carl Starfelt,in,Rubin Kazan,Celtic plc,26,Centre-Back,3000000.0,5000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-21,2021-07-21,exact_transfer_date,0.85,2021-22,Celtic plc,Kristoffer Ajer,out,Celtic plc,Brentford,23,Centre-Back,7000000.0,15700000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-21,2021-07-21,exact_transfer_date,0.85,2021-22,FC Porto SAD,Léo Borges,out,FC Porto SAD,FC Porto B,20,Left-Back,800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-21,2021-07-21,exact_transfer_date,0.85,2021-22,Juventus,Stefano Gori,out,Juventus,Como,25,Goalkeeper,2300000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-21,2021-07-21,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Kristoffer Olsson,in,Krasnodar,Sporting CP SAD,26,Central Midfield,3500000.0,4000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-21,2021-07-21,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Lorenzo Lucca,in,Palermo,Sporting CP SAD,20,Centre-Forward,300000.0,2650000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-22,2021-07-22,exact_transfer_date,0.85,2021-22,Lazio,Sergio Kalaj,out,Lazio,Carrarese,21,Centre-Back,125000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-22,2021-07-22,exact_transfer_date,0.85,2021-22,Sporting CP SAD,Juan Berrocal,in,Sevilla FC,Sporting CP SAD,22,Centre-Back,1500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-23,2021-07-23,exact_transfer_date,0.85,2021-22,Benfica SAD,Pedro Pereira,out,Benfica SAD,Monza,23,Right-Back,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-23,2021-07-23,exact_transfer_date,0.85,2021-22,Benfica SAD,Soualiho Meïté,in,Torino,Benfica SAD,27,Defensive Midfield,5000000.0,6000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-23,2021-07-23,exact_transfer_date,0.85,2021-22,Borussia Dortmund,Jadon Sancho,out,Borussia Dortmund,Man Utd,21,Left Winger,100000000.0,85000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2021-07-23,2021-07-23,exact_transfer_date,0.85,2021-22,Celtic plc,Maryan Shved,out,Celtic plc,KV Mechelen,24,Right Winger,1000000.0,,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
