date,published_date,club,player,source,title,url,credibility_score,rumor_strength,rumor_count,source_diversity,max_credibility,avg_credibility,max_rumor_strength,avg_rumor_strength,season,direction,transfer_type,is_loan,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,fee_to_market,market_minus_fee_eur,transfer_quality,transfer_indicator,rumor_indicator,pre_stock_return_7d,pre_stock_return_30d,pre_stock_volatility_30d,pre_market_return_30d,stock_context_indicator,car_m1_p1,car_0_p1,car_0_p3,car_0_p7,target_car,target_label,label,market_feature_backend,market_feature_status,market_feature_notes,event_date_used,event_trading_date,event_trading_offset_days,estimation_points,market_model_alpha,market_model_beta,pre_window_ok_30d,post_window_ok_10d,pre_raw_return_m1,pre_raw_return_m3,pre_raw_return_m5,pre_raw_return_m10,pre_raw_return_m20,pre_raw_return_m30,pre_market_return_m1,pre_market_return_m3,pre_market_return_m5,pre_market_return_m10,pre_market_return_m20,pre_market_return_m30,pre_abnormal_return_m1,pre_abnormal_return_m3,pre_abnormal_return_m5,pre_abnormal_return_m10,raw_return_0_p1,raw_return_0_p3,raw_return_0_p5,raw_return_0_p10,market_return_0_p1,market_return_0_p3,market_return_0_p5,market_return_0_p10,abnormal_return_0_p1,abnormal_return_0_p3,abnormal_return_0_p5,abnormal_return_0_p10,pre_volatility_20d,post_volatility_20d,volatility_shift_20d,pre_close_zscore_20d,event_close_zscore_20d,pre_volume_zscore_20d,event_volume_zscore_20d,relative_volume_20d,target_abnormal_return_p3,target_label_p3
2025-06-25,2025-06-25,Manchester United,Matheus Cunha,The Guardian / Jamie Jackson,Manchester United close on £60m-plus deal to buy Brentford’s Bryan Mbeumo,https://www.theguardian.com/football/2025/jun/25/manchester-united-close-deal-buy-bryan-mbeumo-brentford,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,26.0,Centre-Forward,60000000.0,74200000.0,,1.2367,-14200000.0,0.6717,0.5025,0.6681,0.0,0.0,0.0,0.0,0.65,,,,,,,,python_fallback,ok,,2025-06-25,2025-06-25,0,120,0.000321,0.680588,1,1,0.013165,0.112782,0.094425,0.131099,0.42942,0.345455,0.011122,0.018611,0.009791,0.014369,0.049865,0.076374,0.005274,0.097467,0.08619,0.11483,-0.053015,-0.074324,-0.093035,-0.079522,0.008017,0.018511,0.022199,0.030905,-0.059559,-0.089825,-0.111903,-0.10363,0.04624,0.020089,-0.026152,1.98358,1.289055,2.288793,1.375375,2.108582,-0.089825,negative
2025-06-28,2025-06-28,Borussia Dortmund,Jamie Gittens,The Guardian / Jacob Steinberg and Ed Aarons,Chelsea agree Jamie Gittens deal and battle Newcastle for João Pedro,https://www.theguardian.com/football/2025/jun/28/sunderland-agree-club-record-30m-deal-for-strasbourg-midfielder-habib-diarra,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,20.0,Left Winger,50000000.0,56000000.0,,1.12,-6000000.0,0.697,0.6265,0.6681,0.0,0.0,0.0,0.0,0.65,,,,,,,,python_fallback,ok,,2025-06-28,2025-06-30,2,120,0.001493,0.160796,1,1,0.016949,0.007752,0.018277,0.033113,0.02228,-0.04878,0.016234,0.016566,0.029236,0.021984,0.001489,0.011183,0.012845,0.000806,0.00625,0.014944,-0.002564,0.002564,-0.028205,-0.008974,-0.014976,-0.004123,0.001683,0.005302,-0.003056,-0.002649,-0.037471,-0.025747,0.011154,0.009715,-0.001439,2.206718,2.537667,0.422002,2.419158,2.338953,-0.002649,neutral
2025-07-05,2025-07-05,Borussia Dortmund,Jamie Gittens,The Guardian / Jacob Steinberg and Ben Fisher,"Transfer news: Jamie Gittens completes £48.5m Chelsea move, Forest land Jesus",https://www.theguardian.com/football/2025/jul/05/transfer-news-jamie-gittens-completes-55m-chelsea-switch-nottingham-forest-sign-igor-jesus,0.84,0.896,1,1,0.84,0.84,0.896,0.896,2025-26,out,permanent,0,20.0,Left Winger,50000000.0,56000000.0,,1.12,-6000000.0,0.697,0.6265,0.8216,-0.003856,-0.003856,0.006863,0.004822,0.6225,,,,,,,,python_fallback,ok,,2025-07-05,2025-07-07,2,120,0.001604,0.160564,1,1,-0.008951,-0.003856,-0.00641,0.011749,0.01706,0.002587,-0.006129,0.004822,-0.010226,0.01871,-0.021272,0.006681,-0.009572,-0.009383,-0.012664,-0.006961,-0.010323,0.005161,-0.002581,-0.002581,0.017634,0.028139,0.015689,0.021875,-0.016091,-0.005366,-0.0143,-0.023113,0.011032,0.011585,0.000553,0.638139,-0.946856,1.32065,0.982973,1.544343,-0.005366,neutral
2025-07-17,2025-07-17,Manchester United,Bryan Mbeumo,The Guardian / Will Unwin,Manchester United make improved Bryan Mbeumo bid with £70m package,https://www.theguardian.com/football/2025/jul/17/manchester-united-bryan-mbeumo-improved-bid-70m-brentford,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.6681,0.037015,0.038846,0.017409,0.010599,0.6435,,,,,,,,python_fallback,ok,,2025-07-17,2025-07-17,0,120,0.000616,0.739704,1,1,0.001134,0.003982,-0.001132,0.038846,0.003982,0.251773,0.003194,0.000631,7e-05,0.010599,0.038221,0.055216,-0.001843,0.001911,-0.003989,0.02564,0.001133,0.020397,0.017564,-0.003399,0.005283,0.007331,0.015909,0.012084,-0.003974,0.012541,0.002341,-0.01812,0.028956,0.012797,-0.016159,-0.187841,-0.003467,-0.706858,-0.832832,0.434934,0.012541,neutral
2025-07-18,2025-07-18,Manchester United,Bryan Mbeumo,The Guardian / Will Unwin,Manchester United agree deal to buy Bryan Mbeumo for initial £65m,https://www.theguardian.com/football/2025/jul/18/manchester-united-agree-deal-bryan-mbeumo-brentford-initial-65m,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.6681,0.005093,0.045321,0.016611,0.016029,0.6241,,,,,,,,python_fallback,ok,,2025-07-18,2025-07-18,0,120,0.000612,0.739618,1,1,0.006232,-0.007267,0.002823,0.017765,0.024812,0.251586,0.005374,0.004594,0.002691,0.011231,0.052591,0.054769,0.001646,-0.012412,-0.001944,0.004372,-0.005631,0.023086,-0.017455,-0.010698,0.001309,0.009774,0.014495,-0.009425,-0.007825,0.013405,-0.031228,-0.009643,0.028774,0.012719,-0.016055,-0.003467,-0.199759,-0.832832,-0.995736,0.315432,0.013405,neutral
2025-07-21,2025-07-21,Manchester United,Bryan Mbeumo,The Guardian / Will Unwin,‘Club of my dreams’: Bryan Mbeumo seals £71m Manchester United move,https://www.theguardian.com/football/2025/jul/21/club-of-my-dreams-bryan-mbeumo-seals-71m-manchester-united-move,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,25.0,Right Winger,55000000.0,75000000.0,,1.3636,-20000000.0,0.6682,0.5174,0.6681,-0.002259,0.040024,0.016108,0.015937,0.6169,,,,,,,,python_fallback,ok,,2025-07-21,2025-07-21,0,120,0.000624,0.73971,1,1,-0.005068,0.002269,0.005119,0.009714,0.021978,0.265759,-9e-05,0.008493,0.005917,0.002777,0.052822,0.054596,-0.005625,-0.005843,-0.002105,0.002551,0.019242,0.016412,-0.013582,0.004527,0.002038,0.01057,0.014766,0.005265,0.016498,0.006282,-0.027579,-0.005433,0.0288,0.013596,-0.015203,-0.199759,-0.255551,-0.995736,-0.836981,0.409606,0.006282,neutral
2025-08-05,2025-08-05,Manchester United,Benjamin Sesko,The Guardian / Louise Taylor and Will Unwin,Manchester United rival Newcastle with Sesko bid and believe he prefers Old Trafford,https://www.theguardian.com/football/2025/aug/05/manchester-united-newcastle-benjamin-sesko-bids,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.6681,0.017192,0.044732,0.014998,0.021286,0.6429,,,,,,,,python_fallback,ok,,2025-08-05,2025-08-05,0,120,0.000711,0.752062,1,1,0.010245,0.009096,0.018359,0.005096,0.024827,0.021877,0.014737,-0.00518,-0.009363,0.00386,0.016045,0.060675,-0.00155,0.010696,0.021822,-0.004134,0.012958,-0.014085,-0.009577,-0.010141,0.002389,0.009401,0.018297,0.012864,0.009736,-0.023618,-0.027041,-0.02683,0.014806,0.023257,0.008451,0.468413,1.441179,-1.239188,-0.315808,0.868518,-0.023618,negative
2025-08-06,2025-08-06,Manchester United,Alejandro Garnacho,The Guardian / Ed Aarons,Chelsea step up efforts to sign Garnacho and Simons in attacking reshuffle,https://www.theguardian.com/football/2025/aug/06/transfer-news-chelsea-alejandro-garnacho-xavi-simons-nicolas-jackson-manchester-united-rb-leipzig,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,21.0,Left Winger,45000000.0,46200000.0,,1.0267,-1200000.0,0.676,0.602,0.6681,0.033276,0.060035,0.014898,0.016325,0.6621,,,,,,,,python_fallback,ok,,2025-08-06,2025-08-06,0,120,0.000579,0.751458,1,1,0.014648,0.023877,0.044058,-0.0,0.058167,-0.051606,-0.004858,-0.006341,-0.01125,-0.001653,0.011834,0.045479,0.01772,0.026613,0.048881,-0.003846,-0.000555,-0.017213,-0.029428,-0.034425,0.006479,0.011789,0.026573,0.015334,-0.006584,-0.028069,-0.052648,-0.052078,0.014427,0.023034,0.008607,1.441179,1.300427,-0.315808,-1.16504,0.70758,-0.028069,negative
2025-08-06,2025-08-06,Manchester United,Benjamin Sesko,The Guardian / Will Unwin,Manchester United confident of beating Newcastle to signing Benjamin Sesko || Manchester United confident of beating Newcastle to signing Benjamin Sesko || Manchester United confident of beating Newcastle to signing Benjamin Sesko,https://www.theguardian.com/football/2025/aug/06/manchester-united-confident-of-beating-newcastle-to-benjamin-sesko-signing,0.84,0.686,3,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.7681,0.033276,0.060035,0.014898,0.016325,0.6621,,,,,,,,python_fallback,ok,,2025-08-06,2025-08-06,0,120,0.000579,0.751458,1,1,0.014648,0.023877,0.044058,-0.0,0.058167,-0.051606,-0.004858,-0.006341,-0.01125,-0.001653,0.011834,0.045479,0.01772,0.026613,0.048881,-0.003846,-0.000555,-0.017213,-0.029428,-0.034425,0.006479,0.011789,0.026573,0.015334,-0.006584,-0.028069,-0.052648,-0.052078,0.014427,0.023034,0.008607,1.441179,1.300427,-0.315808,-1.16504,0.70758,-0.028069,negative
2025-08-07,2025-08-07,Manchester United,Benjamin Sesko,The Guardian / Will Unwin,Manchester United agree £73.3m deal to sign Benjamin Sesko from RB Leipzig,https://www.theguardian.com/football/2025/aug/07/manchester-united-agree-deal-to-sign-benjamin-sesko-rb-leipzig,0.84,0.896,1,1,0.84,0.84,0.896,0.896,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.7416,0.042319,0.05827,0.01462,0.023725,0.6739,,,,,,,,python_fallback,ok,,2025-08-07,2025-08-07,0,120,0.000708,0.749604,1,1,-0.001666,0.023335,0.022172,-0.010457,0.017544,-0.065489,0.007282,0.017161,-0.002804,-0.002178,0.01306,0.041509,-0.007833,0.008237,0.020441,-0.015299,-0.026696,-0.022247,-0.031146,-0.043938,0.006996,0.015871,0.019461,0.003957,-0.033331,-0.036727,-0.049913,-0.054853,0.011961,0.023098,0.011137,1.300427,1.272391,-1.16504,-0.174994,0.957631,-0.036727,negative
2025-08-09,2025-08-09,Manchester United,Benjamin Sesko,The Guardian / Andy Martin,Manchester United seal £73.7m deal for Benjamin Sesko from RB Leipzig,https://www.theguardian.com/football/2025/aug/09/manchester-united-seal-76m-deal-benjamin-sesko-leipzig,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.6681,-0.005117,0.030018,0.015175,0.030887,0.6205,,,,,,,,python_fallback,ok,,2025-08-09,2025-08-11,2,120,0.000812,0.747225,1,1,-0.027778,-0.028318,-0.003984,0.002865,-0.004551,-0.039517,0.0078,0.014329,0.024277,0.000127,0.02072,0.040454,-0.034418,-0.041442,-0.025556,-0.004794,0.004571,-0.004571,0.004571,-0.014857,0.008813,0.012378,0.009343,0.007805,-0.003582,-0.016968,-0.006898,-0.029052,0.013402,0.022607,0.009204,-0.991324,-0.110526,-0.4555,-0.303492,0.935451,-0.016968,neutral
2025-08-13,2025-08-13,Manchester United,Benjamin Sesko,The Guardian / Andy Brassell,Manchester United show patience and hope for big things from Benjamin Sesko | Andy Brassell,https://www.theguardian.com/football/2025/aug/13/manchester-united-benjamin-sesko,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.6681,-0.009577,0.034726,0.014839,0.039973,0.6246,,,,,,,,python_fallback,ok,,2025-08-13,2025-08-13,0,120,0.00087,0.740499,1,1,-0.00678,-0.023333,-0.023876,0.01913,-0.002836,-0.012914,0.011345,0.016681,0.023268,0.011757,0.032352,0.038809,-0.016051,-0.038062,-0.045157,0.002146,-0.009101,-0.0,-0.010808,-0.027873,0.003534,0.000526,-0.007754,0.005529,-0.013477,-0.003543,-0.009958,-0.04128,0.012742,0.024121,0.011379,-0.587769,-1.002496,-1.601316,0.239117,1.045546,-0.003543,neutral
2025-08-22,2025-08-22,Borussia Dortmund,Giovanni Reyna,The Guardian / Yara El-Shaboury,Football transfer rumours: Crystal Palace to pursue Pino or hijack Dibling move?,https://www.theguardian.com/football/2025/aug/22/football-transfer-rumours-palace-to-pursue-pino-or-hijack-dibling-move,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,22.0,Attacking Midfield,7000000.0,4000000.0,,0.5714,3000000.0,0.5736,0.4825,0.6681,0.012483,-0.053178,0.010154,0.001568,0.6001,-0.00453,0.001765,0.014845,0.005668,0.014845,neutral,neutral,python_fallback,ok,,2025-08-22,2025-08-22,0,120,0.000904,0.231788,1,1,-0.008152,0.001372,0.00551,-0.013514,-0.041995,-0.062901,0.000674,-0.000881,-0.003452,0.004168,-0.000107,-0.006684,-0.009213,-0.001065,0.001852,-0.023173,-0.00274,0.00274,0.005479,-0.010959,-0.000832,-0.010173,-0.0161,-0.028665,-0.004352,0.001506,0.003936,-0.01385,0.010723,0.007805,-0.002918,-0.531017,-0.36157,-0.228011,-0.874737,0.629628,0.001506,neutral
2025-08-22,2025-08-22,Manchester United,Senne Lammens,The Guardian / Jamie Jackson and Will Unwin,Manchester United close on signing Antwerp goalkeeper Senne Lammens in €20m deal || Manchester United close on signing Antwerp goalkeeper Senne Lammens in €20m deal,https://www.theguardian.com/football/2025/aug/22/manchester-united-close-on-royal-antwerp-goalkeeper-senne-lammens-20m-deal,0.84,0.686,2,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,23.0,Goalkeeper,9000000.0,21000000.0,,2.3333,-12000000.0,0.525,0.4458,0.7181,-0.01659,-0.022184,0.012684,0.01764,0.5881,-0.018233,-0.007805,-0.024466,-0.087849,-0.024466,negative,negative,python_fallback,ok,,2025-08-22,2025-08-22,0,120,0.001395,0.723989,1,1,-0.011501,-0.022184,-0.013203,-0.045,-0.042873,-0.029362,-0.004004,-0.012247,-0.015207,0.004759,0.001072,0.014284,-0.009997,-0.017598,-0.008763,-0.062592,0.002909,-0.005817,0.038394,-0.087842,0.010855,0.017461,0.014142,0.01962,-0.0075,-0.023726,0.01982,-0.116461,0.013034,0.027805,0.014771,-2.035857,-0.366452,-1.028413,0.373242,1.063308,-0.023726,negative
2025-08-24,2025-08-24,Manchester United,Senne Lammens,The Guardian / Exclusive by Jamie Jackson,Senne Lammens to miss Antwerp game as Manchester United move draws near,https://www.theguardian.com/football/2025/aug/24/senne-lammens-goalkeeper-manchester-united-move-draws-closer,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,23.0,Goalkeeper,9000000.0,21000000.0,,2.3333,-12000000.0,0.525,0.4458,0.6681,0.005166,-0.021241,0.012734,0.031642,0.6145,-0.007392,-0.018494,-0.008871,-0.08914,-0.008871,neutral,neutral,python_fallback,ok,,2025-08-24,2025-08-25,1,120,0.001402,0.725477,1,1,0.018615,-0.003415,-0.016292,0.000571,0.003438,-0.003982,0.015186,0.008663,0.002653,0.012123,0.012251,0.033094,0.006196,-0.013683,-0.025092,-0.021633,-0.017133,-0.003998,-0.068532,-0.087379,-0.00015,0.005404,-0.007944,0.007067,-0.019867,-0.013188,-0.069093,-0.106981,0.012298,0.027253,0.014954,-0.366452,-1.604998,0.373242,-0.037506,0.993633,-0.013188,neutral
2025-08-26,2025-08-26,Manchester United,Antony,The Guardian / Dominic Booth,Football transfer rumours: Kobbie Mainoo to consider Manchester United exit?,https://www.theguardian.com/football/2025/aug/26/football-transfer-rumours-kobbie-mainoo-to-consider-manchester-united-exit,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,25.0,Right Winger,35000000.0,22000000.0,,0.6286,13000000.0,0.5864,0.4975,0.6681,-0.031461,-0.022121,0.012769,0.031321,0.5816,-0.028542,-0.013686,0.029287,-0.088867,0.029287,positive,positive,python_fallback,ok,,2025-08-26,2025-08-26,0,120,0.001259,0.726573,1,1,-0.01542,-0.008626,-0.01934,-0.025989,-0.010901,-0.036333,-0.004266,0.006808,-0.001524,0.010335,0.007755,0.027241,-0.013579,-0.017106,-0.024414,-0.045786,-0.008701,0.035383,-0.070766,-0.045824,0.006535,0.003252,0.001388,0.014399,-0.015971,0.027856,-0.077393,-0.065854,0.012764,0.027183,0.014419,-1.604998,-1.61938,-0.037506,0.561149,1.095261,0.027856,positive
2025-08-27,2025-08-27,Manchester United,Alejandro Garnacho,The Guardian / Jacob Steinberg,Chelsea close in on deal for Manchester United’s Alejandro Garnacho,https://www.theguardian.com/football/2025/aug/27/chelsea-close-in-on-deal-for-manchester-uniteds-alejandro-garnacho,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,21.0,Left Winger,45000000.0,46200000.0,,1.0267,-1200000.0,0.676,0.602,0.6681,-0.021047,-0.024929,0.012765,0.032288,0.5899,0.006303,0.010125,-0.050598,-0.096809,-0.050598,negative,negative,python_fallback,ok,,2025-08-27,2025-08-27,0,120,0.00141,0.725662,1,1,-0.00174,0.001163,-0.02049,-0.021047,-0.002319,-0.023823,0.004134,0.015034,0.008511,0.003131,0.014924,0.035584,-0.00615,-0.013697,-0.033592,-0.037012,0.013364,-0.052295,-0.066241,-0.059849,0.005555,-0.007795,0.005589,0.018795,0.006662,-0.049256,-0.076492,-0.08533,0.012568,0.027344,0.014776,-1.61938,-2.101375,0.561149,0.392173,1.066699,-0.049256,negative
2025-08-28,2025-08-28,Manchester United,Alejandro Garnacho,"The Guardian / Jamie Jackson, Jacob Steinberg and David Hytner",Manchester United agree £40m fee with Chelsea for sale of Alejandro Garnacho,https://www.theguardian.com/football/2025/aug/28/christopher-nkunku-milan-chelsea,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,21.0,Left Winger,45000000.0,46200000.0,,1.0267,-1200000.0,0.676,0.602,0.6681,-0.027319,-0.037725,0.012742,0.029225,0.5769,0.035266,0.043557,-0.06132,-0.06887,-0.06132,negative,negative,python_fallback,ok,,2025-08-28,2025-08-28,0,120,0.001121,0.740936,1,1,-0.006973,-0.023986,-0.017251,-0.022311,-0.028425,-0.031728,0.002391,0.002241,0.013387,0.002292,0.018624,0.034756,-0.009865,-0.02917,-0.032583,-0.034842,0.04447,-0.06261,-0.070216,-0.039789,-0.003262,-0.005113,1.5e-05,0.015875,0.044148,-0.060799,-0.074961,-0.059129,0.011793,0.027344,0.015551,-2.101375,-0.457355,0.392173,4.179257,1.711563,-0.060799,negative
2025-09-01,2025-09-01,Manchester United,Jadon Sancho,The Guardian / Ben Fisher | The Guardian / Daniel Harris,"Aston Villa snap up Jadon Sancho and Harvey Elliott in loan deals || Football transfer rumours: Lookman in, Bissouma out at Tottenham?",https://www.theguardian.com/football/2025/sep/01/aston-villa-jadon-sancho-harvey-elliott-loan-deals-transfer-deadline-day | https://www.theguardian.com/football/2025/sep/01/football-transfer-rumours-victor-lindelof-to-aston-villa,0.84,0.686,2,2,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,25.0,Left Winger,28000000.0,0.0,,0.0,28000000.0,0.445,0.4825,0.7181,0.038394,0.010759,0.014011,0.024527,0.6506,-0.082904,-0.106338,-0.118061,-0.107578,-0.118061,negative,negative,python_fallback,ok,,2025-09-01,2025-09-02,1,120,0.001338,0.747857,1,1,0.023509,0.037188,0.019417,0.002809,0.015936,0.010187,-0.006398,-0.000878,-0.001028,0.001622,0.035628,0.025961,0.026956,0.033637,0.0139,-0.010938,-0.102521,-0.109804,-0.104762,-0.080672,-0.001858,0.003288,0.008103,0.022677,-0.105369,-0.12,-0.120346,-0.110233,0.013738,0.026556,0.012819,1.155737,-4.694036,3.418742,13.719276,4.57997,-0.12,negative
2025-09-01,2025-09-01,Manchester United,Senne Lammens,The Guardian / Jamie Jackson,Manchester United seal €21m deal for goalkeeper Senne Lammens || Manchester United seal €21m deal for goalkeeper Senne Lammens,https://www.theguardian.com/football/2025/sep/01/manchester-united-keen-on-senne-lammens-or-emiliano-martinez-as-new-goalkeeper-option,0.84,0.686,2,1,0.84,0.84,0.686,0.686,2025-26,in,permanent,0,23.0,Goalkeeper,9000000.0,21000000.0,,2.3333,-12000000.0,0.525,0.4458,0.7181,0.038394,0.010759,0.014011,0.024527,0.6506,-0.082904,-0.106338,-0.118061,-0.107578,-0.118061,negative,negative,python_fallback,ok,,2025-09-01,2025-09-02,1,120,0.001338,0.747857,1,1,0.023509,0.037188,0.019417,0.002809,0.015936,0.010187,-0.006398,-0.000878,-0.001028,0.001622,0.035628,0.025961,0.026956,0.033637,0.0139,-0.010938,-0.102521,-0.109804,-0.104762,-0.080672,-0.001858,0.003288,0.008103,0.022677,-0.105369,-0.12,-0.120346,-0.110233,0.013738,0.026556,0.012819,1.155737,-4.694036,3.418742,13.719276,4.57997,-0.12,negative
2026-01-02,2026-01-02,Lazio,Taty Castellanos,The Guardian / Jacob Steinberg,West Ham sign striker Pablo and agree deal for Castellanos in £47m spree || West Ham sign striker Pablo and agree deal for Castellanos in £47m spree || West Ham sign striker Pablo and agree deal for Castellanos in £47m spree || West Ham sign striker Pablo and agree deal for Castellanos in £47m spree || West Ham sign striker Pablo and agree deal for Castellanos in £47m spree,https://www.theguardian.com/football/2026/jan/02/west-ham-taty-castellanos-pablo-felipe-agree-deals-buy-strikers,0.84,0.686,5,1,0.84,0.84,0.686,0.686,2025-26,out,permanent,0,27.0,Centre-Forward,25000000.0,29000000.0,,1.16,-4000000.0,0.706,0.6513,0.8181,-0.020492,0.111628,0.020788,0.021593,0.6207,-0.053338,-0.023173,-0.018438,-0.024769,-0.018438,neutral,neutral,python_fallback,ok,,2026-01-02,2026-01-02,0,120,0.003553,0.251269,1,1,-0.02449,-0.008299,-0.020492,0.086364,0.09633,0.116822,0.011455,0.007871,0.01084,0.028443,0.039912,0.004245,-0.030921,-0.020455,-0.039717,0.044539,-0.012552,-0.004184,0.0,0.0,0.020069,0.013661,0.017221,0.019023,-0.024711,-0.021762,-0.025513,-0.043573,0.023503,0.014184,-0.009319,0.971754,0.797127,-0.367873,-0.681919,0.314663,-0.021762,negative
